Id,Prediction,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,PRI_tau_pt,PRI_tau_eta,PRI_lep_pt,PRI_lep_eta,PRI_met,PRI_met_sumet,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_all_pt
106139,b,88.454,136.992,28.002,3.343,2.167,89.025,1.597,-0.844,22.667,2.373,36.203,-0.797,54.283,74.213,30.155,0.02,30.155
106182,b,96.221,22.951,41.048,0.781,11.899,99.943,1.739,-0.271,21.801,0.417,37.905,-0.319,69.778,178.001,40.237,0.205,40.237
106221,b,72.666,42.949,52.458,1.413,1.427,108.243,1.117,-0.159,26.665,-0.433,29.782,0.948,60.149,148.297,51.796,0.463,51.796
106240,b,71.286,13.702,44.606,0.508,2.423,98.617,1.264,-0.099,23.697,0.143,29.943,-0.334,50.225,127.235,44.976,1.105,44.976
106251,b,101.24,45.166,48.169,1.242,4.599,132.231,2.285,-1.075,25.006,0.297,57.129,0.846,59.778,180.969,50.095,-3.197,50.095
106290,b,199.215,163.847,149.747,3.494,59.038,267.098,1.878,-0.725,29.574,2.07,55.54,-0.644,180.033,383.701,181.984,-0.048,181.984
106323,b,138.023,94.576,32.354,2.38,37.747,137.901,2.774,-1.399,28.264,2.146,78.417,1.256,72.147,163.08,31.22,1.357,31.22
106370,b,106.015,32.594,31.05,0.737,12.015,132.043,1.162,-1.151,41.706,1.54,48.46,1.283,58.11,241.486,41.877,-1.825,41.877
106403,b,103.64,55.109,3.257,1.424,118.249,202.018,1.185,-1.399,38.333,-1.569,45.415,-1.909,64.231,95.745,118.269,-2.792,118.269
106467,b,139.142,104.528,41.317,2.667,10.924,153.329,2.062,-1.404,37.389,-0.257,77.101,-0.144,76.231,222.593,38.838,-1.534,38.838
106517,b,70.841,181.425,78.902,4.273,22.451,169.043,1.044,1.414,38.573,2.409,40.276,-0.543,76.613,256.346,90.194,0.068,90.194
106560,s,107.088,84.639,33.264,2.156,1.528,115.964,1.945,-0.89,27.611,-1.489,53.707,0.081,53.53,165.149,34.646,1.255,34.646
106575,b,156.056,204.221,50.34,2.515,6.177,236.505,1.73,-1.299,66.153,0.785,114.417,-0.694,55.491,168.983,55.935,0.921,55.935
106581,s,70.727,44.561,31.891,1.167,3.343,118.134,0.455,-0.894,59.947,1.105,27.25,1.058,70.464,167.519,30.937,0.161,30.937
106635,b,81.01,29.179,103.575,0.922,23.152,148.431,2.383,0.077,20.054,0.458,47.785,-0.353,70.145,162.363,80.592,-1.582,80.592
106709,b,102.832,78.359,41.69,2.639,28.329,92.15,1.593,-1.179,22.95,-1.764,36.568,0.128,73.052,200.82,32.632,2.194,32.632
106732,b,32.674,38.564,166.841,1.166,81.757,150.521,0.713,0.076,37.016,-0.504,26.401,-1.667,112.139,256.773,87.104,-2.769,87.104
106746,b,47.719,37.958,204.125,0.869,23.552,274.233,0.573,0.328,59.511,-1.579,34.122,-1.567,158.281,301.553,180.6,-0.687,180.6
106838,b,96.236,150.241,44.119,2.824,7.668,179.191,1.683,-1.413,53.146,-0.707,89.462,-1.658,47.344,207.75,36.583,-2.723,36.583
106888,b,105.946,37.661,31.574,1.137,21.591,106.078,2.413,-1.294,22.137,1.507,53.422,1.931,61.386,174.408,30.519,-1.21,30.519
106910,s,123.036,120.983,12.803,2.46,64.626,182.932,1.872,-1.382,45.19,0.918,84.588,0.317,50.525,167.359,53.154,1.963,53.154
106911,s,128.1,122.479,46.561,2.357,1.629,146.376,1.79,-0.814,35.546,2.334,63.641,0.396,64.956,205.133,47.189,1.511,47.189
106918,b,105.462,44.926,38.177,1.007,8.642,119.333,1.267,-0.83,39.142,0.533,49.607,1.339,56.201,125.238,30.584,-1.596,30.584
106932,b,81.664,40.387,30.702,1.739,3.896,82.777,1.222,-1.273,22.705,-0.313,27.737,0.438,61.816,108.702,32.334,-3.08,32.334
106960,b,75.422,24.234,25.738,0.819,4.82,92.565,1.674,-1.139,23.351,0.2,39.102,0.449,40.979,124.681,30.113,1.036,30.113
106966,s,80.92,49.468,0.183,1.368,185.866,261.203,0.553,-1.359,48.401,-0.87,26.754,0.118,67.456,78.974,186.048,2.544,186.048
107007,b,108.782,64.08,79.065,1.548,41.43,131.877,2.942,-0.322,22.461,0.909,66.089,2.34,66.353,205.175,43.327,2.027,43.327
107076,b,111.242,53.781,30.958,1.815,4.393,105.43,1.82,-1.135,24.915,1.716,45.354,2.107,68.588,105.957,35.162,0.425,35.162
107078,s,129.385,75.605,69.265,1.784,2.099,170.014,2.621,-1.22,27.249,0.673,71.413,1.708,86.385,124.729,71.352,-0.247,71.352
107080,s,11.998,97.705,580.134,0.435,2.379,1028.251,1.033,0.104,219.272,-0.565,226.543,-0.13,134.609,1100.861,582.435,-0.261,582.435
107097,b,70.694,102.07,0.48,2.692,43.686,127.408,1.113,-1.412,39.591,-2.144,44.045,-0.633,36.765,44.428,43.773,2.849,43.773
107113,b,75.967,130.206,59.306,3.67,141.839,146.754,1.528,-1.403,25.405,2.109,38.81,-0.639,72.999,182.16,82.539,-1.601,82.539
107126,b,129.99,53.056,63.423,0.917,30.946,166.694,1.633,-0.89,45.995,0.831,75.101,1.305,56.34,239.392,45.598,1.837,45.598
107185,s,68.937,85.023,61.112,1.703,22.775,142.393,0.584,-0.58,63.56,0.24,37.136,-1.082,57.609,246.747,41.697,-1.016,41.697
107205,b,94.522,86.107,52.342,1.95,20.277,149.568,0.684,-1.198,59.391,-0.359,40.614,0.425,55.737,150.305,49.563,-1.983,49.563
107207,b,88.614,77.087,52.64,2.493,1.005,124.402,0.773,-1.31,39.92,-2.258,30.845,-1.035,66.656,118.68,53.637,-0.018,53.637
107223,b,57.198,76.63,78.573,3.203,4.274,139.751,1.477,-1.398,23.185,2.01,34.237,0.327,80.282,306.16,82.329,0.324,82.329
107308,b,63.685,44.478,78.16,1.391,15.815,158.187,1.662,-0.241,24.933,1.623,41.444,0.681,62.046,214.184,91.81,1.262,91.81
107416,b,58.18,42.686,38.949,1.513,0.146,101.498,1.247,-0.988,27.8,-0.184,34.658,-0.1,46.618,76.662,39.039,-2.804,39.039
107544,b,106.681,105.926,58.614,3.787,37.565,114.44,1.625,1.402,24.722,-1.073,40.17,1.146,72.517,180.799,49.548,-3.014,49.548
107708,b,68.328,102.406,37.141,3.103,28.858,100.111,1.156,-1.403,31.781,-0.35,36.752,-2.352,58.424,134.555,31.578,-0.88,31.578
107769,b,77.74,24.524,37.07,0.608,2.013,122.813,0.469,-1.149,59.583,-0.847,27.949,-1.021,54.144,150.551,35.281,1.943,35.281
107803,b,84.737,76.604,30.439,1.913,22.779,134.232,1.192,-1.298,39.178,-1.211,46.703,-2.21,58.333,263.435,48.351,-1.858,48.351
107896,s,317.227,86.391,93.566,0.98,5.319,280.91,1.72,-1.172,67.156,0.269,115.496,-0.425,237.575,359.678,98.257,0.325,98.257
107952,b,96.527,93.456,75.899,3.543,0.117,129.277,1.585,1.162,20.651,1.381,32.726,-1.027,79.315,96.553,75.899,-2.799,75.899
107954,b,142.178,48.078,144.662,0.872,3.483,264.371,1.995,0.083,40.263,-0.909,80.333,-0.888,96.377,354.521,143.775,-0.832,143.775
107976,b,113.497,149.268,45.5,2.517,1.735,146.123,1.32,-1.015,42.838,0.806,56.528,-1.521,71.865,239.321,46.757,1.037,46.757
108067,b,124.276,243.553,52.701,4.772,40.867,157.347,2.524,-1.414,24.134,1.82,60.907,-1.826,73.953,212.083,72.307,0.248,72.307
108091,b,101.157,224.031,39.649,2.724,27.871,269.513,0.536,-1.406,149.759,-0.051,80.283,-0.682,76.095,343.792,39.47,-2.048,39.47
108103,b,76.057,31.99,22.813,1.333,18.546,86.871,1.093,-1.216,24.51,0.935,26.798,0.616,54.657,194.023,35.564,1.978,35.564
108197,b,61.215,53.764,36.855,1.678,16.92,105.284,0.938,-1.024,36.066,-0.816,33.823,-1.424,53.692,153.096,35.395,-2.278,35.395
108203,b,82.645,155.979,55.154,3.592,2.874,114.151,1.223,-0.409,26.177,-2.39,32.018,1.003,57.694,125.067,55.956,-1.049,55.956
108356,b,60.551,72.734,58.211,1.589,3.353,155.096,0.646,-0.647,60.891,2.292,39.345,1.622,57.452,263.39,54.86,2.955,54.86
108365,b,102.818,102.209,64.021,2.332,5.322,167.604,2.957,-1.329,26.191,1.093,77.451,-0.414,54.313,222.148,63.962,-0.838,63.962
108376,b,101.907,114.922,25.978,2.354,8.768,144.91,0.727,-1.398,63.804,-0.083,46.393,1.097,85.632,206.797,34.713,2.232,34.713
108399,b,133.14,95.872,55.077,2.634,10.261,149.093,1.451,-1.25,37.422,-0.005,54.305,-0.956,82.902,226.729,57.366,0.801,57.366
108475,b,107.481,41.89,6.496,1.097,36.707,119.139,1.381,-1.379,34.169,2.206,47.189,2.256,63.857,162.061,37.781,2.687,37.781
108491,b,104.981,41.626,16.511,1.41,39.224,104.974,2.356,-1.078,20.896,0.15,49.222,0.252,56.064,204.094,34.856,0.879,34.856
108640,b,88.359,55.332,16.711,1.679,32.269,113.828,1.004,-1.405,35.463,1.652,35.609,2.355,66.749,153.277,42.756,-3.427,42.756
108702,b,76.366,47.16,48.116,1.88,2.677,96.31,1.246,-0.518,22.641,1.549,28.203,0.276,54.224,154.583,45.466,-0.212,45.466
108752,b,49.29,106.013,56.744,2.121,21.853,154.889,0.447,-0.605,80.385,0.503,35.931,1.65,68.082,180.088,38.574,0.555,38.574
108774,b,81.634,55.157,83.251,1.666,22.657,131.66,0.998,-0.815,35.504,-1.563,35.424,-0.821,103.861,222.423,60.733,1.973,60.733
108800,b,91.137,60.567,40.734,2.231,10.364,97.013,1.509,-0.825,25.193,0.465,38.005,1.408,54.896,110.858,33.815,-2.534,33.815
108846,b,85.147,58.81,74.557,2.874,29.301,110.277,0.959,-1.411,30.29,0.171,29.034,0.221,81.07,259.215,50.954,1.884,50.954
108873,b,97.257,96.327,39.301,2.467,3.788,116.725,0.779,-1.347,43.951,0.64,34.221,2.362,73.856,119.646,38.552,3.429,38.552
108898,b,116.319,118.317,35.769,2.267,15.491,142.939,1.037,-1.232,51.284,-1.293,53.175,0.273,64.847,197.471,38.48,-2.479,38.48
108907,b,118.366,80.236,29.393,2.19,7.591,111.413,1.886,-1.068,27.534,0.563,51.94,-0.823,67.52,126.75,31.938,2.483,31.938
108910,b,81.498,90.987,18.094,2.615,29.576,91.821,1.394,-1.17,23.378,0.933,32.584,-1.572,56.47,152.948,35.859,-0.059,35.859
108915,b,92.574,68.11,64.932,1.696,30.487,149.431,2.326,-0.441,24.3,-0.792,56.529,0.754,55.068,262.164,68.602,1.771,68.602
108942,b,154.932,94.663,44.734,2.024,23.169,186.688,3.748,-1.396,26.452,0.593,99.155,1.551,68.442,281.422,61.081,-0.057,61.081
108957,s,42.462,56.771,71.714,3.084,35.964,91.476,1.112,-1.413,25.888,-1.514,28.783,-2.082,72.209,145.163,36.806,0.193,36.806
108967,b,77.245,76.794,52.494,2.771,1.419,130.171,0.726,-1.411,44.244,-0.171,32.143,0.393,61.692,142.646,53.783,-0.455,53.783
108973,b,88.385,77.034,37.337,2.242,2.059,101.099,1.296,-0.843,28.53,-0.733,36.968,1.028,53.119,100.745,35.601,0.509,35.601
109028,b,105.193,187.786,15.156,3.896,38.657,112.48,2.137,-1.199,21.495,-2.41,45.934,1.166,60.998,150.236,45.051,-1.606,45.051
109052,b,98.051,94.437,13.607,2.22,28.031,114.076,1.461,-1.399,29.475,-1.247,43.062,0.909,56.52,118.229,41.539,0.845,41.539
109060,b,63.293,107.607,46.236,3.583,1.347,121.669,1.332,-1.414,31.822,0.351,42.4,-1.51,47.467,102.794,47.446,0.948,47.446
109106,b,85.867,75.032,36.275,1.857,5.119,125.558,1.175,-1.31,43.216,2.154,50.77,2.141,63.414,170.755,31.573,-0.278,31.573
109116,s,284.994,70.378,51.797,0.792,37.713,242.119,1.094,-1.413,86.565,-0.288,94.717,-0.586,221.056,311.885,60.836,-1.908,60.836
109127,b,114.333,64.544,36.682,2.552,0.435,113.442,2.817,-1.395,20.081,0.511,56.568,0.484,67.284,78.31,36.793,3.43,36.793
109128,b,71.543,74.577,150.807,2.358,26.828,249.99,2.856,-0.961,23.104,-0.341,65.992,0.226,120.869,302.016,160.894,-0.709,160.894
109239,b,70.85,186.494,37.656,2.457,30.365,281.968,0.271,-1.258,190.055,-1.619,51.561,-1.624,116.573,305.366,40.352,0.969,40.352
109279,b,73.994,49.305,62.812,1.153,7.303,146.085,0.959,-0.512,44.718,-0.113,42.883,-0.72,56.129,256.38,58.484,-1.446,58.484
109283,b,119.18,91.715,68.309,2.043,17.524,154.614,1.172,-0.632,44.243,1.34,51.837,0.22,70.133,257.143,58.534,-1.417,58.534
109289,b,66.84,81.103,15.366,1.918,26.212,134.034,0.427,-1.187,72.08,-1.305,30.784,-0.57,71.513,230.283,31.17,0.105,31.17
109316,b,96.019,35.414,30.205,0.808,13.398,127.734,0.67,-1.271,54.994,-0.543,36.848,-0.524,63.17,151.044,35.892,-0.314,35.892
109364,b,71.242,14.362,61.637,0.469,26.672,97.665,1.051,-0.179,29.967,1.774,31.488,1.605,62.194,152.845,36.21,1.701,36.21
109391,b,111.657,136.915,69.809,2.478,3.619,170.161,2.499,-0.8,29.13,-0.677,72.785,1.618,58.97,156.402,68.245,0.461,68.245
109444,s,105.632,120.242,76.183,1.541,5.731,246.479,0.773,-1.204,98.205,0.327,75.888,0.331,58.387,211.31,72.386,0.679,72.386
109448,b,143.426,242.441,9.334,4.273,52.49,150.513,3.041,-1.311,26.54,-0.856,80.696,2.384,64.663,234.971,43.278,2.697,43.278
109482,b,70.326,72.727,39.574,2.777,0.381,114.276,2.195,-1.414,23.461,0.548,51.499,1.297,42.029,79.077,39.317,0.171,39.317
109487,b,97.332,88.364,15.397,2.358,21.042,112.098,1.373,-1.413,32.533,0.736,44.666,2.298,63.291,196.25,34.899,3.005,34.899
109494,b,97.809,103.795,38.337,2.366,10.351,135.216,1.358,-1.358,39.335,0.693,53.414,2.158,70.664,126.17,42.468,-1.821,42.468
109503,b,78.92,39.939,30.931,1.545,0.335,85.296,1.362,-0.869,23.133,0.725,31.518,-0.08,49.593,118.872,30.644,1.927,30.644
109522,b,70.056,27.781,85.932,0.988,1.317,142.0,1.643,0.073,21.637,1.923,35.55,1.132,61.201,131.548,84.813,2.357,84.813
109542,b,76.383,69.6,37.684,2.378,0.905,93.013,1.271,-0.754,24.65,0.615,31.319,2.439,47.168,107.86,37.044,-0.32,37.044
109568,b,74.422,92.885,29.222,2.75,15.901,99.269,1.113,-1.15,25.988,0.125,28.935,-2.379,62.056,227.733,44.345,3.669,44.345
109597,b,107.266,72.477,49.805,1.869,3.022,132.065,0.931,-1.026,41.046,0.649,38.223,-0.552,75.267,211.108,52.796,2.448,52.796
109634,b,57.331,97.622,128.301,2.583,25.19,210.848,1.312,-1.073,42.047,1.9,55.145,1.188,123.883,217.034,113.656,1.06,113.656
109641,b,74.746,52.917,54.058,1.853,9.755,113.761,1.875,-0.852,20.566,1.974,38.56,0.62,62.151,142.573,54.634,1.945,54.634
109644,b,92.387,74.547,54.964,2.174,1.926,134.622,0.643,-1.399,48.438,0.263,31.15,1.181,100.811,267.605,55.034,0.68,55.034
109662,b,90.336,40.405,43.863,1.565,0.883,101.196,1.147,-1.013,26.29,0.285,30.161,0.71,67.646,139.445,44.746,-1.542,44.746
109678,b,95.479,97.897,57.472,3.099,17.174,103.827,1.01,-1.34,30.83,0.62,31.138,-1.538,78.212,203.874,41.859,-0.297,41.859
109692,b,98.888,80.699,87.365,3.075,1.266,181.291,3.569,1.414,20.409,-1.155,72.843,-0.535,67.119,193.436,88.04,-0.821,88.04
109698,b,71.101,44.566,39.646,1.535,4.655,91.039,1.605,-0.498,21.478,-1.598,34.464,-0.201,48.582,125.962,35.097,-0.844,35.097
109717,b,101.735,82.781,114.192,2.228,27.054,187.057,0.445,-0.861,68.648,1.893,30.54,1.629,84.924,199.523,87.868,3.103,87.868
109726,b,99.939,72.823,75.622,2.403,2.679,143.651,1.277,-1.398,30.839,0.148,39.379,1.223,103.989,162.404,73.433,1.441,73.433
109746,b,80.639,129.302,40.265,3.532,1.288,104.743,0.903,-1.383,34.358,-1.639,31.015,1.018,59.421,146.371,39.371,2.567,39.371
109810,b,75.692,97.168,53.262,2.797,1.333,155.819,0.592,-1.414,63.593,-0.325,37.633,-0.59,64.949,159.064,54.593,0.148,54.593
109844,s,46.366,91.378,140.337,2.285,1.519,210.868,1.464,0.266,28.169,0.385,41.241,-1.745,98.285,248.876,141.458,-0.294,141.458
109884,b,165.83,123.105,50.669,2.389,19.847,171.299,4.616,-1.322,24.645,-2.063,113.753,-0.515,63.69,231.979,32.9,-0.175,32.9
109903,s,207.66,70.492,20.094,1.399,29.328,164.097,4.032,-0.218,23.153,-0.551,93.347,0.846,116.458,114.64,47.596,-0.071,47.596
109919,b,85.983,37.915,28.265,1.156,6.915,105.047,2.232,-1.401,21.861,0.516,48.799,1.35,39.929,81.901,34.386,0.827,34.386
109977,b,93.207,78.012,129.133,2.682,32.604,180.199,0.809,-1.399,41.013,0.919,33.193,1.799,152.36,277.537,105.992,-1.928,105.992
110133,b,73.658,53.666,32.232,1.736,1.811,96.459,1.482,-1.101,25.172,-0.234,37.312,-1.483,50.357,83.294,33.975,-1.532,33.975
110178,b,112.372,73.002,26.245,2.277,23.609,118.79,1.758,-1.262,28.91,-1.346,50.816,-0.653,63.748,210.129,39.065,-0.175,39.065
110216,b,97.84,155.889,56.044,4.36,21.1,96.685,2.044,-1.41,20.196,-1.08,41.276,2.223,72.253,201.109,35.213,-1.828,35.213
110222,b,95.252,81.311,37.965,2.198,2.223,117.092,0.914,-1.228,40.532,-0.298,37.038,1.032,62.415,140.554,39.522,-1.558,39.522
110243,b,67.943,62.891,66.04,2.84,78.221,106.746,1.122,-1.413,29.96,-2.086,33.614,-1.95,74.37,244.474,43.173,3.375,43.173
110251,b,79.422,118.209,60.898,2.186,23.249,176.788,1.415,-1.28,55.932,-0.988,79.119,-1.056,53.572,230.247,41.737,1.793,41.737
110275,b,64.544,59.703,27.857,2.773,3.797,82.884,1.317,-1.409,22.273,1.626,29.327,0.337,46.148,80.804,31.284,0.843,31.284
110302,b,106.711,52.959,72.543,1.289,24.97,170.38,1.409,-0.306,34.876,-1.145,49.138,-0.291,65.356,210.308,86.366,-0.961,86.366
110437,b,133.4,128.312,83.078,3.052,21.205,185.651,1.403,-1.414,48.273,-0.669,67.721,-1.675,99.921,276.938,69.657,-0.384,69.657
110509,b,70.511,64.427,34.983,2.285,1.226,89.864,1.249,-1.21,23.868,0.895,29.822,-0.887,61.077,139.967,36.174,-2.047,36.174
110644,b,97.994,35.11,61.231,0.992,3.771,142.053,2.918,-0.252,20.561,1.394,60.005,0.641,46.234,122.325,61.487,1.407,61.487
110680,b,107.573,118.748,50.145,2.716,8.942,180.915,1.356,-1.414,52.061,-2.048,70.613,-2.177,71.078,222.698,58.241,-1.079,58.241
110689,b,66.535,26.458,0.58,1.096,30.736,79.944,1.162,-1.412,22.952,-1.126,26.672,-1.664,43.622,34.989,30.32,-2.595,30.32
110706,b,106.693,108.352,29.428,2.744,0.776,96.641,1.274,-1.29,29.218,0.011,37.22,-2.41,78.447,98.364,30.203,-2.984,30.203
110737,b,80.17,63.754,37.755,2.258,3.63,105.081,0.862,-1.332,37.804,0.686,32.587,0.472,52.299,138.297,34.69,3.49,34.69
110769,b,82.546,47.195,48.656,1.857,24.249,129.221,0.861,-1.112,30.279,-0.994,26.068,-1.711,65.582,153.471,72.874,-1.839,72.874
110897,b,96.054,139.468,78.704,3.156,10.24,133.518,1.808,-0.111,23.071,0.863,41.718,-2.213,72.077,245.867,68.729,-2.62,68.729
110931,b,107.812,84.703,82.995,2.973,44.095,145.833,3.862,-1.414,21.138,-0.895,81.628,-0.455,65.973,299.394,43.067,-1.247,43.067
110940,b,85.812,58.177,32.325,1.336,5.817,133.821,0.599,-1.385,60.042,1.393,35.967,1.733,54.415,173.811,37.811,2.048,37.811
110955,s,308.625,97.077,27.797,1.375,199.648,342.414,3.42,-1.249,38.585,-1.289,131.964,-0.394,182.754,292.485,171.865,-2.638,171.865
111082,b,93.644,81.875,60.413,2.479,4.059,135.326,0.644,-1.397,46.904,-0.177,30.229,1.013,85.426,221.319,58.193,0.062,58.193
111090,b,89.059,38.221,82.683,1.447,34.845,113.43,0.922,-0.311,29.061,0.579,26.808,1.182,81.793,151.275,57.561,3.126,57.561
111111,b,82.202,63.07,52.045,2.339,0.853,105.295,1.486,-0.368,21.701,1.122,32.244,-0.563,55.939,150.676,51.35,1.513,51.35
111119,b,92.99,35.182,38.224,0.734,4.815,132.549,0.592,-1.216,61.321,-1.061,36.3,-0.383,59.602,261.099,34.928,-3.79,34.928
111298,b,76.546,58.788,71.173,1.841,5.536,133.491,0.934,-0.181,31.453,2.278,29.368,0.777,59.376,225.267,72.67,2.173,72.67
111300,s,79.775,107.443,35.986,1.897,2.389,168.622,0.742,-1.302,76.046,0.251,56.461,0.56,50.671,186.092,36.115,0.186,36.115
111318,b,104.618,82.111,45.126,2.291,50.944,139.987,1.847,-0.981,22.574,1.878,41.703,-0.242,80.283,238.622,75.71,-0.022,75.71
111336,b,82.739,78.929,57.983,1.992,24.749,103.801,0.725,-0.344,40.632,-0.195,29.462,1.711,63.285,151.147,33.707,-1.414,33.707
111345,b,77.904,103.132,1.598,2.644,33.876,120.115,1.242,-1.407,37.992,0.679,47.186,-0.849,39.6,99.86,34.937,2.774,34.937
111454,s,144.204,87.203,32.78,1.648,0.018,132.106,0.795,-1.361,55.341,-0.192,43.986,-1.671,124.979,88.42,32.78,-1.024,32.78
111472,b,86.048,29.952,84.915,0.951,8.192,152.643,1.437,-0.346,26.901,-0.642,38.646,-0.241,89.437,241.453,87.096,-1.238,87.096
111473,b,100.716,85.549,67.496,2.975,35.893,105.944,2.383,-1.414,21.859,-2.436,52.086,-0.925,79.563,228.534,31.999,-2.654,31.999
111526,b,94.058,64.732,34.359,1.651,0.363,107.721,1.818,-0.443,26.158,-1.2,47.558,0.429,49.708,127.767,34.005,-0.454,34.005
111555,b,102.988,369.411,47.723,4.929,34.525,103.138,1.028,-1.048,34.94,2.384,35.907,-2.306,73.891,253.357,32.291,2.869,32.291
111674,b,93.597,103.922,82.19,2.826,23.386,126.343,1.743,-0.366,21.071,-1.393,36.723,1.342,94.459,199.525,68.549,0.627,68.549
111717,b,84.275,18.691,34.087,0.618,1.978,100.174,2.064,-0.567,21.027,1.315,43.408,0.889,46.389,83.713,35.738,2.164,35.738
111775,b,83.167,51.403,36.612,1.455,2.18,106.225,1.437,-0.717,28.677,-1.146,41.195,-2.316,42.551,97.97,36.353,2.192,36.353
111785,b,126.408,47.203,54.671,1.147,102.811,182.16,2.464,-1.156,27.695,-2.27,68.251,-2.279,76.009,198.525,86.213,-2.524,86.213
111799,b,93.975,16.607,45.636,0.61,13.461,89.25,1.767,-0.339,20.564,-1.991,36.336,-2.301,65.892,143.276,32.351,1.333,32.351
111830,b,48.704,80.856,86.252,3.288,0.309,141.299,1.282,-1.368,24.254,0.861,31.091,-1.045,88.674,124.879,85.953,-1.095,85.953
111856,b,79.897,97.078,74.92,2.277,2.63,166.56,1.842,-0.963,32.137,-0.643,59.211,0.842,66.626,147.932,75.212,0.32,75.212
111907,s,90.332,90.631,39.525,2.349,2.186,136.158,0.766,-1.371,55.765,-1.846,42.734,-2.091,52.873,147.208,37.659,-3.677,37.659
111923,s,113.214,93.883,37.159,2.264,2.054,139.969,1.172,-1.241,47.697,-1.43,55.891,-1.224,58.411,170.273,36.38,-2.575,36.38
111932,b,78.676,62.852,36.394,2.405,0.759,101.526,0.984,-1.313,33.139,-1.775,32.62,-2.259,49.485,124.044,35.767,-0.813,35.767
111940,b,83.461,62.309,39.09,1.466,0.212,119.046,1.324,-1.402,34.387,-1.135,45.515,0.257,38.917,77.731,39.144,0.95,39.144
111968,s,102.739,84.551,24.101,2.541,73.332,137.815,1.483,-1.383,35.493,0.698,52.631,0.225,56.331,107.601,49.691,2.523,49.691
112002,b,102.768,54.442,28.103,1.316,45.983,159.767,1.523,-1.311,34.036,1.729,51.853,0.912,58.628,147.985,73.878,2.65,73.878
112005,b,123.377,64.231,0.599,1.995,32.031,118.662,2.943,-1.264,22.091,0.647,65.018,0.936,60.229,126.161,31.553,2.67,31.553
112015,b,97.368,44.136,32.335,1.721,3.205,94.392,1.821,-1.001,21.514,0.29,39.18,0.134,60.493,141.184,33.698,2.682,33.698
112031,b,77.263,58.337,1.189,2.049,29.458,98.597,1.617,-1.372,26.154,-1.822,42.296,-1.304,38.969,92.209,30.147,-2.669,30.147
112034,b,419.395,325.897,103.184,2.67,49.089,453.794,3.599,-0.911,85.425,0.817,307.454,1.374,143.081,587.628,60.915,1.26,60.915
112039,b,95.962,35.849,43.988,1.07,2.57,114.692,2.351,-0.8,21.829,1.586,51.324,2.333,55.72,176.123,41.539,0.898,41.539
112047,b,95.468,56.816,29.931,1.895,0.843,88.8,1.636,-0.897,22.18,-2.067,36.296,-0.513,62.907,110.829,30.324,0.157,30.324
112081,b,89.346,173.419,35.211,3.214,0.438,113.948,1.93,-1.391,26.988,-1.892,52.08,1.236,39.188,69.421,34.88,-0.065,34.88
112102,b,90.144,44.837,48.388,1.447,29.202,96.546,1.089,-0.715,31.141,1.088,33.909,0.406,60.966,181.946,31.497,2.029,31.497
112106,b,75.206,47.195,39.122,1.603,2.011,95.941,1.415,-0.707,23.483,0.254,33.236,-1.119,57.282,102.695,39.222,0.329,39.222
112108,b,95.346,13.384,37.871,0.49,5.038,98.042,1.737,-0.126,20.434,-0.287,35.483,0.191,70.312,146.529,42.125,1.027,42.125
112189,b,76.642,276.726,43.998,4.595,0.862,122.534,0.735,-1.413,45.235,1.505,33.232,-2.396,71.875,139.905,44.067,0.152,44.067
112193,s,166.595,79.2,147.214,1.15,7.677,288.244,1.424,-0.105,57.574,0.14,82.013,-0.684,109.582,332.71,148.657,1.387,148.657
112243,b,54.075,127.706,59.378,3.683,23.58,120.73,0.993,-1.414,41.394,-1.131,41.121,0.877,61.505,118.32,38.214,0.057,38.214
112251,b,75.709,34.503,47.58,1.321,2.014,102.286,0.987,-0.628,28.269,-1.691,27.9,-1.698,52.901,136.393,46.118,-0.797,46.118
112257,b,88.021,65.172,73.782,1.621,28.409,156.173,1.884,-0.975,32.73,0.445,61.671,0.522,67.755,209.875,61.772,1.441,61.772
112298,b,117.316,26.586,35.552,0.695,1.086,122.11,3.132,-1.374,21.169,2.392,66.293,1.698,51.904,136.962,34.648,0.338,34.648
