Id,Prediction,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_lep_pt,PRI_lep_eta,PRI_met,PRI_met_sumet,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_all_pt
111320,s,113.63,49.621,103.564,1.781,113.257,-0.509,1.821,26.032,166.728,1.933,0.109,0.042,20.373,0.017,39.376,-1.055,102.111,197.81,55.185,-0.358,51.794,1.423,106.979
111430,s,53.297,89.482,75.514,3.434,516.94,-2.043,2.996,106.488,268.89,1.207,-1.408,0.957,39.289,1.162,47.43,0.59,75.43,153.746,106.588,2.669,75.584,-0.765,182.172
111489,b,112.752,63.764,33.984,1.327,190.759,1.025,2.161,31.707,228.252,1.81,-1.278,0.005,24.222,1.371,43.848,0.324,74.949,313.302,101.004,-1.874,59.179,-0.547,160.183
111503,b,83.846,17.632,24.08,0.928,115.578,0.218,0.645,19.906,163.021,1.145,-0.167,0.0,24.961,1.037,28.584,1.675,64.185,245.397,69.176,-0.194,40.3,-1.122,109.476
111614,b,100.545,76.725,25.532,4.168,312.309,-2.475,2.676,0.662,142.839,2.139,-1.112,0.432,20.9,1.075,44.715,-0.542,56.687,135.121,44.311,3.451,32.912,-0.717,77.223
111861,b,65.602,83.702,101.397,1.579,100.881,-0.477,3.027,7.717,196.455,1.257,1.414,0.949,37.339,0.657,46.952,0.563,92.498,192.47,72.142,-0.407,40.022,1.172,112.164
111999,b,90.979,87.337,50.532,0.46,122.348,1.019,3.145,68.07,179.884,1.97,-1.413,0.0,20.571,-0.112,40.534,1.906,71.039,103.451,68.138,-1.265,50.64,-0.805,118.778
112082,b,94.71,93.531,37.336,1.407,50.506,5.623,2.359,22.963,151.375,1.502,-1.391,0.0,35.936,0.582,53.988,-0.617,65.672,278.808,31.186,1.77,30.266,3.177,61.452
112136,b,80.3,92.43,41.198,1.805,124.181,0.197,2.622,3.346,160.07,1.454,-1.312,0.045,28.127,-1.342,40.903,0.585,64.606,157.363,55.581,-0.103,35.459,-1.908,91.041
112174,b,76.688,137.076,34.469,2.321,130.973,1.243,2.568,32.72,233.574,0.337,-1.38,0.001,113.026,-2.35,38.126,-1.443,90.95,290.824,51.532,2.77,30.891,0.449,82.423
112283,b,156.633,186.967,38.151,3.518,317.773,-2.606,3.085,7.644,222.015,4.204,-1.294,0.065,22.01,0.684,92.53,-2.21,67.589,282.375,59.482,2.457,47.993,-1.061,107.475
112314,b,109.682,59.297,34.601,4.141,388.837,-3.398,1.584,11.619,175.42,2.848,-0.199,0.691,20.0,-0.622,56.971,-2.201,54.725,292.374,59.225,1.128,39.224,-3.012,98.449
112344,b,111.324,25.21,3.607,2.729,133.197,0.594,0.748,21.847,133.007,1.943,-0.649,0.16,23.595,1.025,45.834,0.279,67.61,269.356,33.566,-0.203,30.013,-2.931,63.579
112361,b,253.973,97.339,196.048,1.538,166.792,-0.392,2.802,1.187,305.419,3.549,1.291,0.577,23.667,0.044,83.994,1.017,225.163,263.036,121.648,-0.322,76.111,1.216,197.758
112462,b,101.255,32.257,83.843,0.21,85.139,5.509,0.939,7.325,191.473,2.553,-0.053,0.0,20.773,0.59,53.031,1.486,69.708,248.006,77.602,2.454,40.068,2.245,117.67
112509,b,65.942,33.872,30.788,2.323,184.017,1.259,1.413,0.225,157.567,1.116,-1.126,0.958,23.783,2.026,26.543,1.374,57.396,187.401,67.209,2.776,40.033,0.453,107.242
112569,b,164.203,127.458,39.103,1.97,166.183,2.416,2.673,77.045,234.588,3.728,-1.404,0.008,23.032,-2.368,85.856,-0.312,89.537,223.623,84.536,0.855,41.164,2.825,125.7
112610,b,69.952,132.666,20.438,1.707,88.058,1.79,3.26,1.382,134.475,0.621,-1.414,0.0,43.08,1.804,26.763,-0.88,56.296,138.252,32.684,0.734,31.948,2.441,64.632
112808,b,42.713,78.126,76.972,2.262,115.858,-1.265,1.896,3.175,179.892,0.548,-0.279,0.838,63.566,0.844,34.805,0.357,84.796,230.107,51.156,-1.248,30.365,1.013,81.521
113021,b,93.676,26.024,55.566,0.441,71.001,6.052,0.508,6.375,196.368,0.412,-0.399,0.0,79.242,-2.062,32.625,-1.605,68.303,238.56,47.767,2.69,36.734,2.25,84.501
113232,b,107.009,168.24,127.016,3.661,468.293,2.372,3.164,39.099,344.161,2.815,-1.407,0.648,39.911,0.241,112.354,-1.188,85.289,414.389,158.301,-0.562,33.595,-4.223,191.896
113236,s,88.667,53.373,60.732,4.366,974.733,-4.611,1.206,199.387,354.366,0.541,-0.636,0.994,61.771,0.421,33.396,-0.221,96.449,225.267,198.783,-2.577,60.415,1.789,259.199
113268,b,79.511,77.669,50.021,3.068,185.524,2.533,2.639,23.766,135.931,0.895,-0.948,0.087,29.512,-1.797,26.419,0.185,59.862,228.254,46.795,-0.677,33.206,-3.744,80.001
113287,b,96.045,219.464,68.349,1.768,71.842,-0.552,3.566,2.708,155.694,0.982,-0.484,0.004,43.795,-1.654,43.018,1.593,56.447,204.962,37.872,-1.364,31.009,0.405,68.881
113326,b,82.715,111.408,76.403,1.194,101.256,-0.208,2.253,4.381,227.101,1.625,-1.228,0.228,46.713,-0.258,75.891,0.341,67.688,180.574,60.285,-0.982,44.212,0.212,104.496
113552,s,149.576,71.622,39.561,6.227,1623.127,-9.383,2.146,129.552,263.064,2.911,-1.379,0.981,23.731,0.383,69.092,0.129,90.964,155.401,130.493,-2.556,39.747,3.67,170.24
113741,b,111.327,146.887,40.507,2.324,161.419,5.302,2.793,2.911,193.666,2.461,-1.389,0.104,27.961,-1.617,68.822,0.832,53.563,214.409,65.326,1.417,31.557,3.741,96.883
113788,s,61.223,107.879,47.727,6.432,1767.577,-10.031,2.832,102.001,256.868,0.389,-1.388,0.966,75.739,-1.124,29.483,0.041,92.096,172.694,102.935,2.658,48.711,-3.774,151.646
113798,b,72.912,147.362,244.815,2.317,380.995,0.375,2.484,30.727,419.52,2.983,-0.167,0.005,39.72,-0.228,118.481,-1.357,166.999,493.977,138.122,2.469,123.198,0.152,261.319
113864,b,102.316,66.281,41.717,3.511,344.8,-3.081,2.403,21.159,208.345,2.817,-1.413,0.413,21.159,-1.654,59.611,-1.655,59.779,293.895,90.474,-1.76,37.101,1.751,127.575
113957,b,78.17,26.599,62.478,0.322,61.66,-0.025,0.887,2.453,145.416,1.44,-0.168,0.0,25.614,1.959,36.878,1.696,50.777,180.84,47.263,0.128,35.662,-0.194,82.924
114050,b,83.448,60.356,162.052,0.813,211.576,-0.096,2.4,2.95,308.277,1.237,1.396,0.02,25.973,0.538,32.127,-0.539,136.461,307.658,204.785,-0.143,45.392,0.67,250.176
114091,b,124.895,72.811,48.701,1.385,48.557,3.531,1.589,26.205,160.196,3.311,-1.106,0.0,22.988,-1.523,76.11,0.016,52.902,257.024,30.558,-2.695,30.54,-1.31,61.097
114110,s,160.938,101.068,79.154,5.375,1242.737,-7.187,1.315,90.708,331.639,1.571,-1.125,0.978,62.82,-0.535,98.718,0.213,65.798,149.732,90.642,2.499,79.46,-2.876,170.102
114448,b,88.187,40.631,9.087,1.401,94.874,-0.49,1.273,5.709,136.861,1.537,-1.03,0.009,24.107,0.275,37.042,1.539,52.487,209.917,42.367,0.727,33.345,-0.674,75.712
114498,b,64.747,138.969,30.036,2.16,119.773,-1.165,3.527,7.344,142.787,1.03,-1.391,0.37,33.632,-1.615,34.639,1.111,55.395,170.345,43.983,1.115,30.534,-1.045,74.517
114786,b,138.029,152.988,15.592,1.452,64.016,5.283,3.083,61.762,178.157,3.095,-1.35,0.0,24.614,0.573,76.173,-1.9,67.157,317.941,44.298,3.136,33.073,1.685,77.37
114831,b,66.645,86.826,33.915,1.019,116.869,-0.171,2.012,40.435,207.646,0.585,-1.089,0.0,62.723,0.431,36.686,1.288,71.717,333.595,64.321,0.212,43.916,-0.807,108.237
114982,b,92.395,66.938,91.422,0.358,51.038,0.377,2.436,22.76,150.596,1.914,-1.287,0.0,21.032,-1.119,40.253,0.344,105.288,280.384,58.118,-0.461,31.193,-0.818,89.311
115081,b,138.022,80.089,59.71,0.075,79.398,4.79,2.4,34.776,163.671,1.88,-1.388,0.0,28.45,-0.694,53.483,0.294,102.247,269.486,48.748,-2.226,32.99,-2.152,81.739
115091,b,89.625,89.97,83.481,0.439,154.386,2.811,2.367,34.066,253.827,1.495,-0.992,0.0,30.553,0.66,45.687,-1.036,96.364,396.556,98.935,-1.472,78.651,-1.91,177.586
115153,b,83.182,198.064,129.938,0.497,48.452,4.374,3.637,4.278,254.3,0.464,-1.405,0.0,85.337,-1.817,39.602,0.443,169.458,282.811,78.459,-1.857,50.902,-2.355,129.361
115167,b,130.709,192.237,64.522,5.34,557.998,-7.048,3.107,51.556,239.322,0.825,-1.411,0.494,88.809,0.712,73.261,1.959,74.552,245.359,42.276,-2.955,34.976,2.385,77.252
115234,b,76.723,73.008,201.001,1.785,180.178,-0.672,1.405,28.362,308.977,4.721,0.253,0.971,23.386,-1.619,110.406,-0.505,95.926,389.314,95.933,0.54,79.252,-1.245,175.185
115444,b,87.263,20.505,51.668,0.349,113.966,0.253,0.744,75.748,171.505,1.519,-0.479,0.963,22.432,0.069,34.075,0.499,73.352,291.441,66.117,0.358,48.881,0.707,114.998
115535,b,86.001,43.141,16.687,2.367,232.598,-0.29,1.619,2.063,180.788,1.402,-1.393,0.909,20.931,-2.161,29.355,-0.689,64.212,223.512,73.061,-2.238,57.441,0.129,130.502
115556,b,66.996,85.299,58.272,5.677,1634.57,-7.748,2.875,5.411,281.668,0.548,-1.414,0.77,57.407,0.564,31.442,0.896,67.755,278.265,110.618,2.282,82.2,-3.396,192.818
115615,b,42.746,37.997,189.519,1.749,167.782,-0.065,1.198,42.376,251.748,0.815,0.3,0.113,34.184,0.559,27.865,-0.455,151.943,466.296,152.055,-0.038,37.645,1.712,189.699
115688,b,124.596,89.329,51.768,4.681,478.88,-5.454,2.342,35.178,177.964,1.205,-1.398,1.0,38.615,-1.041,46.536,0.141,97.137,226.055,48.353,2.492,44.46,-2.189,92.813
115691,s,51.392,79.497,93.661,2.717,351.296,0.409,2.649,81.756,250.557,0.893,-1.269,0.999,41.215,-2.245,36.797,-1.553,107.464,206.766,95.314,-0.143,77.232,-2.86,172.546
115706,b,145.112,106.729,139.953,0.515,119.671,0.333,3.161,0.723,310.05,4.265,1.414,0.005,25.26,0.796,107.744,1.221,106.345,264.5,120.45,0.89,56.596,0.374,177.047
115796,b,273.907,231.069,122.423,3.593,477.669,-2.76,2.948,34.309,396.245,1.254,-1.139,0.65,100.006,1.053,125.388,0.496,149.657,362.547,120.997,1.113,49.855,-2.48,170.851
115866,b,124.887,103.826,68.198,3.057,151.189,1.801,1.52,21.465,197.045,0.987,-0.8,0.939,65.748,0.357,64.878,1.652,75.959,405.377,33.782,3.563,32.637,0.505,66.42
115886,b,62.107,50.234,117.24,0.166,52.214,0.186,1.421,23.724,186.316,1.878,-0.087,0.0,27.878,-1.026,52.344,-0.729,88.058,223.191,75.306,-0.356,30.789,-0.522,106.095
115907,b,304.277,120.677,51.313,0.417,136.103,4.081,2.602,5.845,313.716,5.52,-0.509,0.0,26.6,0.787,146.84,0.9,158.699,352.146,85.099,1.822,55.177,2.24,140.276
115963,b,55.32,97.07,58.637,3.479,183.688,0.303,2.519,9.232,163.042,0.821,-1.235,0.292,53.163,-0.636,43.625,0.106,80.717,208.169,36.124,-0.085,30.13,-3.564,66.254
115979,b,70.953,148.495,40.027,1.467,90.361,6.36,3.812,23.29,140.998,1.441,-1.411,0.003,28.149,2.005,40.561,-0.865,55.448,180.897,40.312,-3.36,31.976,-1.893,72.288
116023,b,108.903,137.058,182.193,3.725,566.108,-1.656,3.1,28.031,282.765,0.673,1.36,0.852,54.296,-0.011,36.542,-2.091,142.013,396.731,134.188,0.516,57.738,-3.209,191.927
116156,b,71.655,202.675,29.226,3.843,306.673,1.142,4.544,4.074,149.9,1.097,-1.39,0.905,27.237,2.302,29.887,-1.591,49.679,150.569,61.569,-0.277,31.206,-4.12,92.776
116183,b,125.38,52.958,92.148,0.5,95.641,2.523,1.611,40.407,188.764,1.404,-0.348,0.0,30.236,-0.992,42.447,-0.475,99.917,316.291,79.13,-1.858,36.952,-1.358,116.082
116288,b,69.224,73.658,212.545,1.193,169.328,2.252,2.132,22.881,339.811,1.229,1.406,0.259,35.729,1.518,43.92,2.308,168.308,370.041,225.446,1.018,34.716,2.211,260.162
116331,b,142.001,23.261,122.637,0.062,187.024,1.949,0.455,93.786,323.509,4.169,-0.06,0.0,24.776,1.164,103.297,0.749,73.808,485.892,104.486,1.365,90.949,1.427,195.436
116353,s,150.879,84.337,32.177,6.251,1813.699,-9.467,1.213,198.951,371.539,0.455,-0.575,0.973,97.517,0.123,44.354,-1.064,133.627,200.936,197.533,2.576,32.135,-3.675,229.668
116377,s,105.504,61.645,84.796,0.908,70.871,0.692,2.132,6.402,166.96,0.669,-1.372,0.0,43.046,-1.166,28.784,-1.128,107.405,203.07,52.295,0.494,42.835,1.402,95.13
116408,b,93.528,48.623,7.104,0.659,131.122,5.757,1.536,99.47,223.129,1.394,-1.366,0.0,29.021,-1.172,40.465,-0.695,57.489,114.413,123.49,-2.751,30.154,-2.092,153.644
116485,s,185.265,89.71,49.01,6.164,2092.846,-9.293,1.82,159.825,333.033,1.764,-1.354,0.92,40.449,-1.216,71.343,-0.434,128.355,225.251,165.985,-2.627,55.255,3.538,221.24
116487,b,85.447,23.802,87.259,2.517,140.825,6.31,0.772,18.323,148.191,1.379,-0.269,0.058,26.739,0.48,36.865,0.687,90.992,253.974,44.748,1.551,39.839,4.068,84.587
116490,s,117.837,78.908,29.442,6.53,1910.786,-10.265,1.524,171.634,310.92,0.573,-1.176,0.974,68.657,-0.945,39.361,0.098,111.453,174.24,172.004,-2.636,30.897,3.894,202.901
116580,b,64.699,84.778,147.753,0.821,237.857,0.308,3.035,83.391,318.602,2.103,-1.411,0.397,28.956,0.591,60.905,0.296,124.782,322.872,149.331,1.101,79.41,0.28,228.741
116591,s,108.305,91.165,62.524,6.047,1860.262,-9.005,2.482,126.995,255.337,0.74,-1.33,0.927,36.708,-1.739,27.15,0.465,111.241,161.633,127.616,2.654,63.863,-3.393,191.479
116689,b,106.222,20.287,12.498,1.91,134.87,-0.805,0.488,17.251,178.316,0.518,-1.38,0.043,57.726,2.339,29.921,2.023,94.764,279.498,46.445,1.283,44.223,-0.627,90.669
116697,s,54.696,36.655,122.176,5.975,2780.366,-8.828,1.11,160.458,352.458,0.808,0.046,1.0,38.194,-0.692,30.846,-0.304,106.651,221.118,162.345,2.675,121.073,-3.301,283.417
116783,b,134.011,43.403,31.741,1.476,86.601,2.153,0.794,60.785,200.748,0.93,-0.513,0.171,55.451,0.098,51.547,-0.662,90.697,317.269,54.866,-2.381,38.884,-0.905,93.75
116836,b,138.388,219.814,47.652,0.612,106.975,1.023,3.661,66.2,231.897,1.923,-1.411,0.702,44.293,-1.145,85.19,1.239,73.907,432.845,61.275,1.363,41.139,0.751,102.414
116843,s,52.402,24.162,235.897,3.518,532.122,3.958,1.043,0.907,336.885,1.335,1.168,0.056,20.355,-0.254,27.176,0.331,195.047,361.201,258.696,-0.897,30.658,-4.415,289.354
116944,b,75.6,63.344,88.763,2.461,268.596,-1.43,1.79,17.805,231.948,1.328,-0.001,0.528,27.289,-0.467,36.252,1.275,65.321,309.683,127.504,-0.939,40.903,1.522,168.407
117053,b,83.798,50.152,46.961,0.468,91.773,4.229,1.963,24.487,154.175,0.961,-1.103,0.99,30.437,1.76,29.238,2.094,60.213,234.128,58.524,1.836,35.975,2.304,94.5
117096,s,148.327,60.54,166.902,4.02,833.824,-3.975,0.947,5.929,350.207,0.681,-0.071,0.675,75.274,0.115,51.281,1.005,148.58,355.411,115.754,-2.265,107.898,1.755,223.652
117130,s,98.236,67.932,123.959,0.533,47.54,0.498,1.89,27.682,252.315,4.131,-0.949,0.0,20.45,-1.908,84.478,-2.194,86.204,243.776,91.848,1.021,55.539,0.487,147.387
117134,b,128.723,65.969,82.751,1.161,175.491,4.024,1.368,28.94,272.659,3.233,-0.857,0.782,26.998,-0.886,87.281,-1.8,66.997,266.756,100.108,-1.508,58.272,-2.669,158.38
117159,s,176.946,101.514,3.272,0.359,81.707,0.982,1.718,163.433,298.379,1.914,-1.36,0.0,40.055,-1.109,76.658,0.384,104.381,168.741,126.719,0.828,54.946,1.186,181.666
117278,b,113.043,79.313,1.938,1.113,130.152,-0.304,1.717,71.83,231.65,1.122,-1.413,0.717,49.327,-0.227,55.361,-0.398,68.473,93.732,68.505,-0.633,58.457,0.48,126.962
117293,b,91.131,27.435,52.385,1.128,105.362,3.497,0.933,49.951,150.4,1.888,-0.251,0.811,21.11,-0.942,39.863,-1.695,59.619,238.505,46.252,-1.389,43.176,-2.517,89.427
117384,b,85.697,71.214,21.663,4.072,391.9,-4.143,2.409,2.61,175.679,1.319,-1.4,0.376,32.174,1.423,42.426,1.977,52.106,165.96,54.869,-2.072,46.21,1.999,101.079
117636,b,37.586,165.673,248.475,3.815,1468.764,-3.202,3.671,244.781,503.833,1.514,0.195,0.519,30.846,0.665,46.701,-2.207,230.077,389.083,214.97,1.246,211.316,-2.569,426.286
117744,b,105.98,79.38,56.841,0.825,75.597,-0.127,1.59,1.315,198.581,0.736,-1.136,0.991,64.435,0.411,47.437,0.168,59.517,224.586,47.085,-0.205,39.625,0.621,86.71
117758,b,204.154,572.116,128.89,1.212,87.731,2.237,3.692,3.344,489.399,0.662,-1.413,0.606,213.154,-0.988,141.189,1.185,101.257,585.313,98.596,2.22,36.46,1.008,135.057
117878,b,112.165,24.03,17.152,1.449,169.522,3.365,0.637,6.269,207.596,1.618,-0.174,0.852,29.028,-1.628,46.98,-2.262,67.545,256.504,71.416,-2.697,60.172,-1.248,131.588
117918,b,113.522,58.547,66.47,0.579,23.72,0.718,1.264,21.055,165.279,2.494,-0.069,0.468,27.439,0.113,68.442,-1.148,54.632,286.257,35.511,-1.185,33.887,-0.606,69.398
117922,b,62.858,65.942,136.603,0.786,61.32,5.42,1.161,32.841,247.837,0.629,0.044,0.0,68.578,0.754,43.138,1.847,69.997,274.673,91.806,-1.968,44.316,-2.754,136.122
117988,b,84.439,209.331,117.674,0.04,379.762,0.578,4.348,0.857,450.529,1.003,-0.947,0.0,27.65,-2.235,27.744,1.809,139.455,485.015,254.905,0.74,140.231,0.78,395.136
118304,b,74.649,51.417,99.805,0.932,64.814,0.287,1.753,25.273,142.47,1.218,0.154,0.015,24.813,-1.778,30.232,-0.248,77.335,197.489,44.885,0.244,42.541,1.177,87.426
118313,b,86.134,57.754,7.831,3.418,210.481,-1.724,1.825,11.03,139.915,1.448,-1.326,0.823,27.046,0.717,39.165,1.849,49.334,162.362,38.387,-0.615,35.317,2.803,73.704
118400,b,41.828,30.706,137.22,2.389,130.488,-1.426,1.013,61.544,151.895,0.777,0.24,0.53,35.844,0.872,27.846,0.941,113.123,305.651,53.096,1.184,35.109,-1.205,88.205
118409,b,99.197,82.185,59.44,0.462,36.058,0.333,2.304,1.81,153.622,1.665,-1.387,0.343,33.113,-1.101,55.143,-0.383,80.375,179.185,34.441,-0.391,30.925,-0.852,65.366
118518,b,123.528,154.847,3.114,1.416,113.31,3.621,2.973,22.928,176.711,1.841,-1.329,0.629,29.855,-1.179,54.975,1.548,71.582,226.459,56.652,1.322,35.228,2.738,91.88
118556,s,165.257,84.963,88.941,0.56,26.25,0.629,1.739,3.029,182.148,2.256,-0.281,0.083,29.476,-0.36,66.491,1.282,115.632,153.794,56.04,1.121,30.141,0.561,86.181
118630,s,64.085,71.981,116.419,0.747,51.854,-0.115,1.345,9.449,227.66,1.379,-0.081,0.819,48.523,0.386,66.933,-0.009,66.141,270.803,82.037,-0.215,30.167,0.532,112.204
118669,b,96.005,102.324,51.541,0.324,40.652,-0.026,2.341,1.695,151.687,3.214,-1.268,0.0,21.09,-1.459,67.778,0.653,39.59,160.015,32.695,0.14,30.124,-0.184,62.819
118851,s,89.709,116.467,93.026,5.589,1883.183,-7.799,2.399,146.606,360.941,0.619,-1.285,0.893,77.413,1.348,47.882,0.843,144.279,194.743,144.589,2.697,91.056,-2.891,235.645
118889,b,77.186,35.867,144.421,0.941,181.358,1.985,1.371,6.222,262.656,1.355,-0.281,0.086,23.753,0.234,32.197,0.748,144.404,317.4,143.015,1.015,63.691,1.956,206.706
118942,s,44.009,72.695,61.622,4.905,828.482,-5.854,2.202,83.636,216.324,0.771,-0.62,0.714,41.013,0.679,31.615,1.824,70.184,130.107,82.731,2.853,60.966,-2.052,143.696
118988,b,116.699,67.906,61.598,1.654,166.247,0.37,2.47,23.453,209.707,1.652,-1.042,0.199,23.905,0.808,39.489,2.077,86.25,242.988,112.27,0.199,34.043,1.854,146.313
119009,b,77.326,54.127,33.092,3.888,429.527,-2.694,2.322,38.611,175.744,1.424,-1.413,0.895,22.666,0.753,32.276,1.69,59.763,244.3,61.132,2.986,59.67,-0.902,120.801
119085,b,146.833,75.579,66.674,0.401,269.571,0.079,2.968,24.903,359.308,2.379,1.321,0.001,24.379,-0.438,57.994,-0.172,95.566,404.149,144.492,0.545,132.443,0.144,276.935
119286,b,92.217,170.823,38.32,2.755,175.396,-1.811,3.419,72.118,174.722,1.473,-1.397,0.195,35.444,-0.629,52.222,2.056,65.853,248.264,44.011,-1.083,43.045,1.672,87.056
119311,s,116.973,54.029,65.903,0.092,122.223,0.359,1.309,3.315,232.332,0.369,-1.413,0.0,70.387,-0.863,26.007,-0.218,143.733,312.084,86.391,0.647,49.547,0.555,135.938
119314,s,89.933,68.032,70.36,6.638,1666.432,-10.661,2.688,86.192,188.694,0.769,-1.388,0.852,38.24,-1.338,29.421,-0.73,77.404,198.028,65.937,-2.723,55.096,3.916,121.033
119510,b,149.295,108.632,228.571,1.823,312.429,-0.004,3.059,3.739,396.72,0.369,-1.371,0.284,86.123,0.458,31.744,-0.113,177.223,435.578,200.381,1.821,78.473,-0.002,278.854
119561,b,116.095,154.393,69.974,0.8,52.536,6.072,3.402,44.646,187.363,1.828,-0.31,0.0,25.406,-2.345,46.432,0.655,78.452,284.412,70.993,-2.096,44.532,-2.896,115.525
119574,b,82.071,56.368,64.009,0.99,37.605,5.572,1.543,2.702,138.319,2.532,-0.345,0.2,21.461,-0.374,54.343,-1.784,46.291,181.807,31.926,-1.917,30.589,-2.907,62.515
119595,b,194.609,87.969,27.944,1.156,92.336,0.029,2.212,3.103,204.56,3.969,-0.935,0.979,24.671,-0.588,97.927,-0.518,96.744,171.319,50.348,-0.024,31.615,-1.18,81.962
119836,b,164.917,97.333,180.838,2.185,277.547,-0.883,2.644,37.852,294.991,0.657,-1.16,0.799,61.95,1.073,40.697,1.074,167.5,487.824,98.787,-0.535,93.557,1.65,192.344
119896,b,84.544,71.594,72.881,0.448,117.061,2.074,1.329,1.291,239.192,0.967,-0.537,0.0,54.175,-1.38,52.403,-2.379,53.327,202.159,69.737,1.682,62.877,1.233,132.614
119906,b,76.559,97.434,54.842,0.438,59.941,0.176,1.731,16.464,194.502,0.332,-0.882,0.0,94.637,-0.522,31.466,-1.877,67.486,244.412,34.729,-0.693,33.67,-0.255,68.399
119927,b,81.815,56.332,145.43,2.479,449.721,-1.522,1.523,27.554,356.962,0.565,0.23,0.675,48.322,0.504,27.31,-0.66,102.964,389.206,214.262,-1.122,67.067,1.357,281.33
119970,b,108.772,141.889,36.927,2.754,170.717,0.326,3.603,24.922,149.945,1.843,-1.226,0.01,22.283,1.6,41.064,-1.459,73.392,155.16,52.892,2.868,33.707,0.114,86.599
120345,b,176.042,81.773,122.99,2.792,467.417,-0.373,1.535,104.211,351.148,2.16,0.064,0.389,39.959,0.274,86.301,0.1,108.449,322.605,120.625,0.141,104.262,-2.652,224.887
120363,b,97.421,58.448,53.859,0.593,104.364,4.267,1.581,14.216,189.335,2.294,-0.996,0.0,24.575,-0.571,56.375,0.495,60.573,352.517,68.058,-2.383,40.327,-1.79,108.385
120402,b,75.535,26.248,57.054,1.566,174.847,6.556,1.016,4.601,194.414,1.52,-0.639,0.009,21.805,0.877,33.152,0.969,69.828,247.322,90.633,3.461,48.824,1.894,139.457
120431,b,95.383,87.377,16.791,3.044,205.127,-0.291,2.134,26.49,183.951,0.979,-1.413,0.143,49.623,0.294,48.579,0.698,65.504,235.393,44.799,0.099,40.95,-2.945,85.748
120563,b,75.522,99.581,98.77,0.136,110.557,1.569,2.438,2.881,215.442,1.71,0.001,0.0,24.655,1.781,42.161,-0.657,70.866,237.063,101.255,1.323,47.371,1.186,148.626
120600,b,62.468,103.709,140.827,1.811,160.612,1.326,3.162,34.122,232.179,1.027,1.409,0.336,42.756,-1.772,43.893,-0.519,131.634,286.972,83.204,-2.37,62.326,-0.559,145.531
120630,b,87.421,63.769,36.478,2.337,193.597,1.168,1.639,75.362,200.551,0.621,-1.102,0.002,50.699,0.287,31.506,1.282,89.094,144.156,78.78,-0.423,39.567,-2.76,118.347
120703,b,68.612,82.327,55.505,0.404,136.577,0.062,2.751,13.496,229.141,0.709,-1.411,0.0,49.574,0.54,35.16,0.75,75.126,243.817,95.676,-0.522,48.731,-0.118,144.407
120706,b,81.971,113.259,117.239,0.803,62.445,-0.081,3.346,7.618,229.815,3.916,1.414,0.781,23.006,1.855,90.082,0.483,68.844,302.705,76.377,0.685,40.349,-0.118,116.726
120718,b,76.092,33.906,81.801,1.086,76.448,3.332,0.826,32.035,178.418,1.193,-0.241,0.0,38.507,-1.145,45.928,-0.93,63.629,222.358,63.434,2.447,30.55,1.362,93.983
120729,b,69.615,56.667,106.887,1.625,125.242,-0.454,1.805,22.053,202.473,0.697,-0.556,0.002,39.347,0.58,27.409,1.604,126.724,212.299,92.059,0.359,43.658,-1.266,135.717
120788,b,77.605,89.363,51.945,0.864,103.41,2.352,2.416,16.021,205.03,0.411,-1.413,0.0,74.537,1.242,30.623,1.194,79.788,266.855,68.317,-2.025,31.553,-1.161,99.87
120808,b,128.689,82.176,35.21,0.764,123.954,1.399,2.233,26.63,209.12,2.888,-0.74,0.03,23.452,-0.752,67.725,-1.959,61.808,189.39,62.753,-1.625,55.191,-0.861,117.943
121006,b,137.652,124.704,73.595,0.889,90.238,1.662,3.408,63.558,173.536,1.738,-1.403,0.0,31.969,-1.867,55.549,0.036,98.17,320.302,50.218,1.808,35.799,0.919,86.018
121014,b,83.237,47.248,76.157,0.608,67.635,6.516,1.887,45.338,136.646,1.152,-1.28,0.0,26.571,-2.111,30.6,-1.623,101.556,172.408,46.36,2.267,33.115,2.875,79.475
121057,b,113.336,52.027,77.65,1.245,61.105,6.485,1.053,7.456,190.927,1.556,-0.359,0.857,40.612,-1.88,63.183,-2.377,56.118,213.879,55.346,-3.244,31.786,-1.999,87.132
121265,b,88.049,24.909,61.098,1.714,90.545,0.751,0.718,20.334,156.954,1.515,-0.339,0.001,28.29,0.712,42.846,1.125,65.517,182.09,43.643,-0.362,42.175,-2.076,85.818
121333,b,108.225,116.061,58.433,1.054,121.285,-0.115,2.859,28.255,205.246,2.191,-1.339,0.003,24.588,-1.415,53.869,0.863,82.185,292.498,94.642,0.123,32.148,-0.931,126.79
121370,b,107.866,50.349,56.921,2.89,215.011,-2.06,1.587,3.838,165.243,0.914,-1.11,0.935,34.434,-0.683,31.469,0.205,92.715,217.753,53.857,-1.614,45.483,1.276,99.339
